date,sales,price,advertising_cost
2031-07-17,112,40,1840
2031-07-18,141,42,1633
2031-07-19,130,47,1937
2031-07-20,97,68,1570
2031-07-21,102,56,896
2031-07-22,94,51,1459
2031-07-23,150,56,1131
2031-07-24,61,59,902
2031-07-25,150,63,1622
2031-07-26,59,47,1072
2031-07-27,105,54,1950
2031-07-28,165,46,1644
2031-07-29,78,44,935
2031-07-30,69,51,1289
2031-07-31,59,44,1939
2031-08-01,69,68,1982
2031-08-02,124,68,1232
2031-08-03,112,51,1523
2031-08-04,146,43,959
2031-08-05,189,68,1595
2031-08-06,86,55,1050
2031-08-07,105,52,1818
2031-08-08,104,49,1422
2031-08-09,127,44,1230
2031-08-10,175,67,1360
2031-08-11,104,56,897
2031-08-12,104,65,1323
2031-08-13,140,59,1825
2031-08-14,179,42,1368
2031-08-15,70,63,1161
2031-08-16,196,42,1171
2031-08-17,152,64,1097
2031-08-18,184,57,1916
2031-08-19,83,44,1126
2031-08-20,158,65,983
2031-08-21,185,57,1989
2031-08-22,148,66,977
2031-08-23,69,51,897
2031-08-24,116,57,1431
2031-08-25,125,58,1446
2031-08-26,186,40,1460
2031-08-27,92,43,1209
2031-08-28,75,40,1776
2031-08-29,58,69,1395
2031-08-30,181,63,1248
2031-08-31,133,47,1817
2031-09-01,137,56,1221
2031-09-02,190,52,907
2031-09-03,137,64,1412
2031-09-04,85,55,1580
2031-09-05,131,52,967
2031-09-06,88,50,1774
2031-09-07,86,69,1383
2031-09-08,97,47,800
2031-09-09,80,43,1394
2031-09-10,56,57,1258
2031-09-11,77,67,1407
2031-09-12,116,58,842
2031-09-13,130,59,1486
2031-09-14,112,51,1542
2031-09-15,137,49,1804
2031-09-16,90,58,1272
2031-09-17,141,42,905
2031-09-18,125,57,1945
2031-09-19,130,56,1771
2031-09-20,61,52,1446
2031-09-21,67,49,1492
2031-09-22,76,40,846
2031-09-23,193,53,1991
2031-09-24,181,54,1558
2031-09-25,61,53,1777
2031-09-26,198,60,1546
2031-09-27,54,69,1197
2031-09-28,195,43,1357
2031-09-29,53,56,1783
2031-09-30,69,67,1940
2031-10-01,75,40,919
2031-10-02,132,40,1605
2031-10-03,81,63,1720
2031-10-04,68,46,1847
2031-10-05,100,51,1627
2031-10-06,105,45,1060
2031-10-07,94,48,1167
2031-10-08,196,63,1151
2031-10-09,102,57,1298
2031-10-10,158,53,1388
2031-10-11,73,53,1724
2031-10-12,196,41,902
2031-10-13,132,45,998
2031-10-14,137,58,1963
2031-10-15,178,52,819
2031-10-16,93,66,1999
2031-10-17,80,67,1821
2031-10-18,182,61,1917
2031-10-19,62,59,1349
2031-10-20,92,50,1658
2031-10-21,179,41,1326
2031-10-22,118,48,900
2031-10-23,88,67,1525
2031-10-24,98,58,1330
2031-10-25,171,66,1851
2031-10-26,155,42,1986
2031-10-27,76,42,932
2031-10-28,164,48,1476
2031-10-29,138,47,993
2031-10-30,132,42,1971
2031-10-31,119,48,956
2031-11-01,75,57,1686
2031-11-02,132,58,1340
2031-11-03,159,44,1808
2031-11-04,79,58,1635
2031-11-05,117,63,856
2031-11-06,62,47,1821
2031-11-07,192,53,1835
2031-11-08,183,67,1242
2031-11-09,68,49,1808
2031-11-10,116,53,1344
2031-11-11,60,65,1355
2031-11-12,162,66,1939
2031-11-13,164,51,1183
2031-11-14,168,57,1971
2031-11-15,116,47,1155
2031-11-16,119,42,1151
2031-11-17,64,52,1680
2031-11-18,180,58,1098
2031-11-19,126,50,1994
2031-11-20,99,41,1409
2031-11-21,179,56,1091
2031-11-22,92,45,1438
2031-11-23,118,40,1026
2031-11-24,60,57,1890
2031-11-25,162,59,896
2031-11-26,157,44,1942
2031-11-27,126,64,1481
2031-11-28,128,53,1919
2031-11-29,163,60,1511
2031-11-30,97,46,1175
2031-12-01,177,60,1571
2031-12-02,55,63,1037
2031-12-03,130,48,1805
2031-12-04,134,43,941
2031-12-05,53,43,1492
2031-12-06,170,66,1268
2031-12-07,54,44,1069
2031-12-08,196,53,911
2031-12-09,55,65,1086
2031-12-10,167,43,1848
2031-12-11,109,56,1136
2031-12-12,125,51,1051
2031-12-13,110,47,988
2031-12-14,123,63,1703
2031-12-15,179,57,1399
2031-12-16,165,60,1836
2031-12-17,69,59,1415
2031-12-18,106,68,1931
2031-12-19,124,56,1423
2031-12-20,98,51,1424
2031-12-21,106,53,1050
2031-12-22,67,46,1741
2031-12-23,84,66,1906
2031-12-24,71,40,931
2031-12-25,67,49,972
2031-12-26,173,56,886
2031-12-27,118,50,1723
2031-12-28,126,64,1760
2031-12-29,127,66,1379
2031-12-30,138,68,1768
2031-12-31,71,68,894
2032-01-01,164,53,1042
2032-01-02,143,68,1205
2032-01-03,166,50,1918
2032-01-04,135,45,1303
2032-01-05,58,52,1307
2032-01-06,103,61,1384
2032-01-07,156,68,1110
2032-01-08,172,57,885
2032-01-09,199,59,991
2032-01-10,104,44,1197
2032-01-11,182,54,1973
2032-01-12,191,63,1901
2032-01-13,117,42,1769
2032-01-14,140,65,1364
2032-01-15,110,60,1591
2032-01-16,138,53,1569
2032-01-17,159,44,1612
2032-01-18,63,57,1859
2032-01-19,188,50,1843
2032-01-20,175,49,1408
2032-01-21,106,45,920
2032-01-22,195,69,1839
2032-01-23,151,61,1365
2032-01-24,196,66,1516
2032-01-25,167,44,899
2032-01-26,146,63,1775
2032-01-27,69,60,1093
2032-01-28,70,41,1073
2032-01-29,184,42,1358
2032-01-30,174,62,994
2032-01-31,77,50,1033
2032-02-01,166,42,1999
2032-02-02,128,63,1089
2032-02-03,126,61,1352
2032-02-04,197,60,1823
2032-02-05,169,45,1029
2032-02-06,130,45,1746
2032-02-07,64,53,1316
2032-02-08,83,41,1221
2032-02-09,158,47,1305
2032-02-10,67,42,1748
2032-02-11,56,68,1535
2032-02-12,139,57,1771
2032-02-13,104,50,1780
2032-02-14,100,67,1164
2032-02-15,91,64,1896
2032-02-16,184,61,1310
2032-02-17,167,57,1708
2032-02-18,58,50,1543
2032-02-19,79,69,998
2032-02-20,198,42,1961
2032-02-21,162,41,1747
2032-02-22,139,45,1188
2032-02-23,108,53,1758
2032-02-24,130,46,1528
2032-02-25,147,47,957
2032-02-26,50,58,1147
2032-02-27,62,45,1930
2032-02-28,197,52,1683
2032-02-29,192,59,1982
2032-03-01,86,51,1400
2032-03-02,174,59,1157
2032-03-03,65,63,1286
2032-03-04,84,44,1778
2032-03-05,138,55,1394
2032-03-06,58,40,1231
2032-03-07,100,64,834
2032-03-08,67,42,1657
2032-03-09,104,62,1440
2032-03-10,89,56,858
2032-03-11,117,59,1321
2032-03-12,96,57,1140
2032-03-13,70,44,1475
2032-03-14,135,56,1837
2032-03-15,178,43,1900
2032-03-16,117,40,1032
2032-03-17,93,68,1755
2032-03-18,112,49,1415
2032-03-19,123,61,1472
2032-03-20,54,68,1899
2032-03-21,115,58,1178
2032-03-22,197,61,1550
2032-03-23,85,51,1156
2032-03-24,95,61,967
2032-03-25,150,56,953
2032-03-26,174,53,1203
2032-03-27,136,52,1807
2032-03-28,155,41,1354
2032-03-29,173,56,1854
2032-03-30,106,47,1050
2032-03-31,95,42,1618
2032-04-01,111,68,1047
2032-04-02,165,69,1648
2032-04-03,125,62,1442
2032-04-04,169,41,1816
2032-04-05,109,69,1581
2032-04-06,193,62,1070
2032-04-07,75,69,1642
2032-04-08,117,66,1697
2032-04-09,182,54,875
2032-04-10,156,57,1131
2032-04-11,160,50,1157
2032-04-12,138,63,1725
2032-04-13,108,57,1286
2032-04-14,191,43,1630
2032-04-15,115,41,942
2032-04-16,103,62,1642
2032-04-17,152,40,1773
2032-04-18,129,60,950
2032-04-19,53,49,1411
2032-04-20,142,44,1574
2032-04-21,128,54,1714
2032-04-22,101,62,1299
2032-04-23,91,55,1531
2032-04-24,155,45,1920
2032-04-25,122,43,1538
2032-04-26,197,44,1244
2032-04-27,112,65,1943
2032-04-28,146,50,815
2032-04-29,70,67,1082
2032-04-30,80,54,1712
2032-05-01,167,60,1789
2032-05-02,50,50,1742
2032-05-03,109,46,1583
2032-05-04,103,52,1753
2032-05-05,161,52,1395
2032-05-06,66,47,1557
2032-05-07,191,50,1378
2032-05-08,179,47,869
2032-05-09,125,47,826
2032-05-10,132,48,1763
2032-05-11,193,64,1460
2032-05-12,68,42,1458
2032-05-13,60,48,1185
2032-05-14,165,43,1913
2032-05-15,59,42,1952
2032-05-16,95,48,940
2032-05-17,116,66,1923
2032-05-18,190,68,1759
2032-05-19,165,62,1656
2032-05-20,93,69,1559
2032-05-21,142,60,1024
2032-05-22,109,64,1802
2032-05-23,138,57,1844
2032-05-24,145,56,1749
2032-05-25,164,64,1559
2032-05-26,154,62,1814
2032-05-27,119,40,1465
2032-05-28,77,59,1065
2032-05-29,195,68,1964
2032-05-30,156,49,1599
2032-05-31,65,53,1353
2032-06-01,52,67,1937
2032-06-02,179,41,1650
2032-06-03,173,43,1350
2032-06-04,108,51,1531
2032-06-05,96,41,1067
2032-06-06,110,43,1988
2032-06-07,57,52,1818
2032-06-08,87,51,1402
2032-06-09,185,52,1681
2032-06-10,158,52,827
2032-06-11,161,46,1220
2032-06-12,182,66,1354
2032-06-13,144,68,1941
2032-06-14,98,41,1225
2032-06-15,167,53,1726
2032-06-16,143,63,842
2032-06-17,74,51,978
2032-06-18,97,50,1680
2032-06-19,114,60,907
2032-06-20,153,58,1080
2032-06-21,88,55,1193
2032-06-22,56,42,1238
2032-06-23,143,63,1390
2032-06-24,130,47,1049
2032-06-25,187,67,1991
2032-06-26,90,52,1670
2032-06-27,136,59,1319
2032-06-28,171,49,1750
2032-06-29,185,62,1473
2032-06-30,147,68,1967
2032-07-01,50,44,1662
2032-07-02,111,52,1668
2032-07-03,101,43,1767
2032-07-04,158,59,1537
2032-07-05,60,66,1088
2032-07-06,129,63,1295
2032-07-07,166,68,1307
2032-07-08,187,44,1975
2032-07-09,144,69,1656
2032-07-10,104,55,1053
2032-07-11,129,57,1345
2032-07-12,193,57,1685
2032-07-13,120,68,1141
2032-07-14,160,50,1701
2032-07-15,128,50,1696
2032-07-16,162,62,1028
2032-07-17,125,62,1638
2032-07-18,53,49,1535
2032-07-19,184,45,1078
2032-07-20,121,51,1032
2032-07-21,108,60,1790
2032-07-22,169,40,813
2032-07-23,111,53,831
2032-07-24,131,41,1867
2032-07-25,168,56,1380
2032-07-26,95,66,1391
2032-07-27,92,55,1391
2032-07-28,67,65,1379
2032-07-29,162,67,1260
2032-07-30,184,66,1525
2032-07-31,190,59,1347
2032-08-01,114,50,1916
2032-08-02,119,62,1548
2032-08-03,93,61,1093
2032-08-04,89,66,1034
2032-08-05,71,63,1736
2032-08-06,99,62,1467
2032-08-07,182,65,997
2032-08-08,149,62,1276
2032-08-09,70,49,1302
2032-08-10,116,45,1956
2032-08-11,132,43,1668
2032-08-12,125,69,1957
2032-08-13,132,49,1921
2032-08-14,147,52,1155
2032-08-15,101,45,1336
2032-08-16,71,56,1325
2032-08-17,94,66,1356
2032-08-18,150,46,1811
2032-08-19,116,59,893
2032-08-20,149,52,1065
2032-08-21,103,57,875
2032-08-22,74,65,890
2032-08-23,192,63,1940
2032-08-24,110,60,1964
2032-08-25,197,46,1926
2032-08-26,55,56,1237
2032-08-27,114,47,1507
2032-08-28,188,54,918
2032-08-29,78,51,1404
2032-08-30,193,62,1955
2032-08-31,113,69,1976
2032-09-01,177,55,858
2032-09-02,124,50,929
2032-09-03,58,45,1658
2032-09-04,186,59,932
2032-09-05,192,67,1739
2032-09-06,122,43,1152
2032-09-07,190,50,1729
2032-09-08,126,60,1053
2032-09-09,143,43,909
2032-09-10,159,58,1262
2032-09-11,102,51,1597
2032-09-12,80,68,1598
2032-09-13,67,53,1697
2032-09-14,197,42,1993
2032-09-15,97,63,841
2032-09-16,161,50,851
2032-09-17,185,69,1171
2032-09-18,84,44,1621
2032-09-19,128,67,1760
2032-09-20,72,68,1558
2032-09-21,140,66,1165
2032-09-22,109,50,1151
2032-09-23,51,61,1849
2032-09-24,172,51,1870
2032-09-25,152,60,1399
2032-09-26,93,56,1563
2032-09-27,125,41,1055
2032-09-28,105,47,1952
2032-09-29,92,55,1303
2032-09-30,181,53,1557
2032-10-01,57,50,1031
2032-10-02,130,60,919
2032-10-03,105,44,1950
2032-10-04,183,46,1362
2032-10-05,113,48,1818
2032-10-06,170,45,1861
2032-10-07,105,57,1596
2032-10-08,155,59,1461
2032-10-09,81,63,1567
2032-10-10,115,41,1585
2032-10-11,108,47,1316
2032-10-12,124,53,1884
2032-10-13,187,61,917
2032-10-14,179,59,1066
2032-10-15,158,53,840
2032-10-16,54,59,1237
2032-10-17,52,59,853
2032-10-18,91,52,1996
2032-10-19,189,45,1636
2032-10-20,77,56,1158
2032-10-21,189,57,1322
2032-10-22,135,43,1292
2032-10-23,194,47,1359
2032-10-24,90,62,1753
2032-10-25,176,60,1769
2032-10-26,102,61,1466
2032-10-27,198,57,1160
2032-10-28,117,65,1794
2032-10-29,191,41,1303
2032-10-30,148,43,1691
2032-10-31,128,66,1797
2032-11-01,147,49,1767
2032-11-02,180,46,1146
2032-11-03,142,52,1588
2032-11-04,182,53,1090
2032-11-05,137,55,1968
2032-11-06,126,66,1343
2032-11-07,193,41,1514
2032-11-08,64,40,1476
2032-11-09,65,59,1830
2032-11-10,59,47,1727
2032-11-11,124,64,913
2032-11-12,150,58,1521
2032-11-13,151,59,1520
2032-11-14,68,50,1680
2032-11-15,105,54,1515
2032-11-16,89,52,1951
2032-11-17,64,69,973
2032-11-18,153,53,1686
2032-11-19,86,42,967
2032-11-20,75,64,885
2032-11-21,172,64,1082
2032-11-22,53,53,1757
2032-11-23,96,69,887
2032-11-24,133,57,1627
2032-11-25,108,53,970
2032-11-26,140,47,1639
2032-11-27,197,44,1404
2032-11-28,62,49,1801
2032-11-29,53,66,1057
2032-11-30,115,54,1386
2032-12-01,166,47,875
2032-12-02,52,45,1566
2032-12-03,168,48,1430
2032-12-04,69,41,926
2032-12-05,63,57,1085
2032-12-06,83,66,1550
2032-12-07,182,56,1409
2032-12-08,153,45,1676
2032-12-09,107,65,1673
2032-12-10,103,55,1105
2032-12-11,55,49,881
2032-12-12,195,58,1694
2032-12-13,197,42,1210
2032-12-14,83,66,1608
2032-12-15,191,51,1796
2032-12-16,71,64,1512
2032-12-17,158,67,1785
2032-12-18,159,51,1688
2032-12-19,74,46,1246
2032-12-20,127,44,1634
2032-12-21,178,67,1203
2032-12-22,114,55,1548
2032-12-23,175,58,1160
2032-12-24,165,49,1570
2032-12-25,196,57,858
2032-12-26,81,50,1088
2032-12-27,194,58,1745
2032-12-28,137,61,1763
2032-12-29,161,52,846
2032-12-30,189,46,924
2032-12-31,93,42,1864
2033-01-01,142,51,1921
2033-01-02,57,40,1604
2033-01-03,93,52,1964
2033-01-04,158,48,1864
2033-01-05,116,40,800
2033-01-06,177,50,1549
2033-01-07,116,59,1923
2033-01-08,157,47,1148
2033-01-09,102,49,1076
2033-01-10,190,58,1088
2033-01-11,96,62,1897
2033-01-12,166,67,1138
2033-01-13,139,40,1695
2033-01-14,116,45,1112
2033-01-15,154,49,1076
2033-01-16,158,55,1228
2033-01-17,55,55,1892
2033-01-18,59,61,970
2033-01-19,169,60,1055
2033-01-20,167,41,1729
2033-01-21,60,46,1574
2033-01-22,61,44,1188
2033-01-23,144,49,1676
2033-01-24,155,66,982
2033-01-25,93,55,1070
2033-01-26,175,56,1810
2033-01-27,131,49,924
2033-01-28,155,43,1014
2033-01-29,147,64,1409
2033-01-30,75,41,1999
2033-01-31,118,43,1513
2033-02-01,173,53,1988
2033-02-02,188,41,1553
2033-02-03,172,44,1432
2033-02-04,86,43,1493
2033-02-05,79,49,1474
2033-02-06,190,57,1904
2033-02-07,195,68,1278
2033-02-08,194,54,1945
2033-02-09,145,60,1103
2033-02-10,170,40,1710
2033-02-11,190,69,1968
2033-02-12,73,69,1249
2033-02-13,153,47,1452
2033-02-14,93,49,1609
2033-02-15,184,57,1662
2033-02-16,68,57,1529
2033-02-17,141,67,970
2033-02-18,143,50,1634
2033-02-19,132,48,1619
2033-02-20,180,50,935
2033-02-21,92,63,1817
2033-02-22,56,62,1415
2033-02-23,158,59,839
2033-02-24,188,50,1655
2033-02-25,104,40,1594
2033-02-26,84,63,873
2033-02-27,124,43,1773
2033-02-28,125,45,1201
2033-03-01,161,68,1517
2033-03-02,58,53,1889
2033-03-03,144,47,1818
2033-03-04,136,53,1544
2033-03-05,165,45,1949
2033-03-06,131,66,1989
2033-03-07,57,55,1577
2033-03-08,185,42,1390
2033-03-09,174,41,1073
2033-03-10,76,49,1814
2033-03-11,81,58,1972
2033-03-12,67,46,993
2033-03-13,186,58,1858
2033-03-14,186,59,1092
2033-03-15,131,57,1867
2033-03-16,174,54,1879
2033-03-17,118,61,1801
2033-03-18,158,46,1251
2033-03-19,175,53,1971
2033-03-20,187,68,954
2033-03-21,137,53,1836
2033-03-22,87,50,960
2033-03-23,155,45,872
2033-03-24,131,40,964
2033-03-25,170,54,963
2033-03-26,107,58,1434
2033-03-27,160,51,1209
2033-03-28,96,41,1531
2033-03-29,139,59,1975
2033-03-30,116,42,1889
2033-03-31,82,51,1331
2033-04-01,56,66,1150
2033-04-02,108,53,1844
2033-04-03,174,40,1908
2033-04-04,86,55,1317
2033-04-05,148,42,1081
2033-04-06,139,57,1997
2033-04-07,63,41,1232
2033-04-08,148,55,927
2033-04-09,53,43,1532
2033-04-10,144,45,1237
2033-04-11,121,48,1082
2033-04-12,100,54,1295
2033-04-13,175,54,1992
2033-04-14,163,46,1805
2033-04-15,56,47,1255
2033-04-16,107,54,1895
2033-04-17,102,41,1063
2033-04-18,123,47,991
2033-04-19,108,53,1770
2033-04-20,182,40,1786
2033-04-21,198,53,1400
2033-04-22,173,66,1500
2033-04-23,199,69,1566
2033-04-24,64,58,1461
2033-04-25,129,56,1364
2033-04-26,63,60,822
2033-04-27,171,55,1843
2033-04-28,153,57,1930
2033-04-29,82,65,802
2033-04-30,58,42,1267
2033-05-01,177,68,1385
2033-05-02,53,60,1353
2033-05-03,89,53,1297
2033-05-04,171,52,1255
2033-05-05,77,63,943
2033-05-06,58,50,943
2033-05-07,113,44,1538
2033-05-08,57,41,1357
2033-05-09,154,48,1177
2033-05-10,149,54,1601
2033-05-11,67,51,1464
2033-05-12,65,58,1015
2033-05-13,55,62,1621
2033-05-14,53,69,1823
2033-05-15,124,66,989
2033-05-16,142,47,1317
2033-05-17,125,45,1094
2033-05-18,163,57,1769
2033-05-19,101,62,1220
2033-05-20,79,45,1274
2033-05-21,63,43,859
2033-05-22,84,49,1711
2033-05-23,178,48,1485
2033-05-24,171,47,1604
2033-05-25,177,57,1749
2033-05-26,138,51,871
2033-05-27,180,47,1881
2033-05-28,120,45,1752
2033-05-29,173,42,1573
2033-05-30,192,45,1484
2033-05-31,73,60,822
2033-06-01,101,62,1907
2033-06-02,183,67,950
2033-06-03,166,47,972
2033-06-04,120,64,1859
2033-06-05,179,43,1058
2033-06-06,88,59,1209
2033-06-07,194,49,1061
2033-06-08,108,53,1740
2033-06-09,93,46,879
2033-06-10,81,65,1648
2033-06-11,141,40,1095
2033-06-12,104,63,1966
2033-06-13,182,65,1547
2033-06-14,100,47,1975
2033-06-15,111,58,1044
2033-06-16,169,64,1137
2033-06-17,92,42,919
2033-06-18,51,66,1162
2033-06-19,149,68,1458
2033-06-20,76,67,1285
2033-06-21,71,68,1734
2033-06-22,163,42,1386
2033-06-23,180,68,1059
2033-06-24,167,42,1587
2033-06-25,182,41,1839
2033-06-26,151,59,1976
2033-06-27,61,55,1337
2033-06-28,86,59,1875
2033-06-29,140,60,927
2033-06-30,180,64,1298
2033-07-01,87,50,1756
2033-07-02,99,55,1537
2033-07-03,54,45,1641
2033-07-04,194,44,865
2033-07-05,139,43,1589
2033-07-06,178,54,1688
2033-07-07,122,41,874
2033-07-08,135,57,1445
2033-07-09,115,57,1091
2033-07-10,55,66,1487
2033-07-11,96,47,1425
2033-07-12,149,66,905
2033-07-13,196,50,1666
2033-07-14,121,68,1505
2033-07-15,188,60,1749
2033-07-16,140,64,1317
2033-07-17,138,54,1951
2033-07-18,80,41,1559
2033-07-19,113,64,1608
2033-07-20,107,68,1275
2033-07-21,146,55,1971
2033-07-22,139,40,918
2033-07-23,151,67,1808
2033-07-24,193,42,1426
2033-07-25,192,68,1800
2033-07-26,199,69,900
2033-07-27,188,68,1649
2033-07-28,165,60,924
2033-07-29,179,46,1913
2033-07-30,124,68,1350
2033-07-31,74,64,1904
2033-08-01,197,59,1154
2033-08-02,155,67,1980
2033-08-03,198,46,1118
2033-08-04,194,64,1327
2033-08-05,123,65,949
2033-08-06,117,60,1123
2033-08-07,71,56,837
2033-08-08,148,47,1272
2033-08-09,97,50,1052
2033-08-10,69,63,1758
2033-08-11,188,43,1938
2033-08-12,88,68,1923
2033-08-13,78,67,814
2033-08-14,71,56,1430
2033-08-15,79,47,1521
2033-08-16,72,49,1048
2033-08-17,83,69,1010
2033-08-18,78,56,1821
2033-08-19,122,42,1307
2033-08-20,174,62,1564
2033-08-21,74,56,865
2033-08-22,159,49,1675
2033-08-23,152,47,986
2033-08-24,119,68,986
2033-08-25,148,49,1582
2033-08-26,130,64,1597
2033-08-27,149,62,923
2033-08-28,83,66,806
2033-08-29,79,68,876
2033-08-30,171,43,1918
2033-08-31,123,69,1753
2033-09-01,76,49,1672
2033-09-02,59,54,1430
2033-09-03,109,45,927
2033-09-04,143,61,1363
2033-09-05,167,42,1164
2033-09-06,169,57,901
2033-09-07,163,43,1687
2033-09-08,69,65,803
2033-09-09,99,43,1366
2033-09-10,124,53,1131
2033-09-11,157,62,1253
2033-09-12,99,48,818
2033-09-13,60,42,1642
2033-09-14,58,46,1185
2033-09-15,170,44,833
2033-09-16,135,62,1504
2033-09-17,62,53,1468
2033-09-18,50,40,873
2033-09-19,82,41,869
2033-09-20,159,56,1384
2033-09-21,134,64,1027
2033-09-22,176,44,1659
2033-09-23,67,58,1942
2033-09-24,91,43,846
2033-09-25,81,66,913
2033-09-26,182,66,838
2033-09-27,113,55,1517
2033-09-28,106,64,1371
2033-09-29,64,50,1376
2033-09-30,128,46,1994
2033-10-01,59,41,859
2033-10-02,150,42,1955
2033-10-03,168,64,1374
2033-10-04,82,53,973
2033-10-05,125,50,1953
2033-10-06,108,50,1052
2033-10-07,119,40,1755
2033-10-08,115,62,807
2033-10-09,131,42,952
2033-10-10,156,68,1369
2033-10-11,179,54,1998
2033-10-12,82,64,1259
2033-10-13,64,62,1718
2033-10-14,141,50,1952
2033-10-15,124,57,1776
2033-10-16,55,54,1605
2033-10-17,113,45,1211
2033-10-18,151,55,1464
2033-10-19,181,56,1172
2033-10-20,94,67,1875
2033-10-21,103,67,1480
2033-10-22,63,41,1923
2033-10-23,118,40,1371
2033-10-24,158,46,1012
2033-10-25,188,58,1888
2033-10-26,169,53,814
2033-10-27,157,56,918
2033-10-28,149,59,812
2033-10-29,78,50,1285
2033-10-30,140,54,1445
2033-10-31,116,43,1924
2033-11-01,103,45,1026
2033-11-02,157,44,1893
2033-11-03,163,60,1711
2033-11-04,184,41,1833
2033-11-05,112,66,1697
2033-11-06,112,65,1952
2033-11-07,175,67,1926
2033-11-08,197,49,1652
2033-11-09,100,52,1619
2033-11-10,61,40,1065
2033-11-11,149,45,1579
2033-11-12,55,49,1102
2033-11-13,154,64,1647
2033-11-14,163,50,1706
2033-11-15,142,55,1838
2033-11-16,80,62,1289
2033-11-17,185,42,1511
2033-11-18,67,54,1253
2033-11-19,165,48,1180
2033-11-20,90,64,1021
2033-11-21,179,40,1864
2033-11-22,189,61,1903
2033-11-23,184,69,1482
2033-11-24,132,63,1331
2033-11-25,196,52,1206
2033-11-26,81,54,1771
2033-11-27,60,42,1901
2033-11-28,67,40,1851
2033-11-29,198,57,1989
2033-11-30,137,49,898
2033-12-01,65,40,1064
2033-12-02,117,45,1814
2033-12-03,157,63,1532
2033-12-04,88,41,1701
2033-12-05,69,56,1491
2033-12-06,118,57,1962
2033-12-07,52,63,1638
2033-12-08,129,63,1686
2033-12-09,167,46,1587
2033-12-10,127,45,1618
2033-12-11,128,50,1674
2033-12-12,175,48,1552
2033-12-13,72,57,1032
2033-12-14,81,52,1960
2033-12-15,144,44,1678
2033-12-16,176,45,1791
2033-12-17,178,63,987
2033-12-18,187,59,1755
2033-12-19,189,52,1292
2033-12-20,191,47,874
2033-12-21,68,46,1395
2033-12-22,94,59,990
2033-12-23,133,55,1685
2033-12-24,135,63,1150
2033-12-25,153,56,1880
2033-12-26,87,66,1281
2033-12-27,162,69,853
2033-12-28,77,50,817
2033-12-29,102,65,933
2033-12-30,159,66,1004
2033-12-31,90,66,1751
2034-01-01,180,48,1599
2034-01-02,184,40,1285
2034-01-03,103,63,1001
2034-01-04,116,47,988
2034-01-05,59,44,1947
2034-01-06,171,57,1727
2034-01-07,92,46,1963
2034-01-08,80,47,1062
2034-01-09,168,50,1982
2034-01-10,150,43,1412
2034-01-11,103,66,1955
2034-01-12,86,52,931
2034-01-13,189,59,1401
2034-01-14,107,54,1121
2034-01-15,57,60,868
2034-01-16,152,47,879
2034-01-17,193,52,1666
2034-01-18,51,69,1907
2034-01-19,187,65,1336
2034-01-20,78,69,1416
2034-01-21,162,49,1206
2034-01-22,199,59,1018
2034-01-23,100,48,1907
2034-01-24,117,55,1483
2034-01-25,171,60,1721
2034-01-26,115,40,1572
2034-01-27,189,66,943
2034-01-28,59,55,1323
2034-01-29,121,58,1610
2034-01-30,192,43,1585
2034-01-31,184,61,1845
2034-02-01,164,46,1219
2034-02-02,165,63,1230
2034-02-03,153,43,1617
2034-02-04,142,43,1834
2034-02-05,193,67,1970
2034-02-06,69,50,935
2034-02-07,184,58,1965
2034-02-08,157,69,1517
2034-02-09,174,50,1316
2034-02-10,62,60,962
2034-02-11,89,60,1523
2034-02-12,162,44,901
2034-02-13,194,53,916
2034-02-14,144,41,1584
2034-02-15,75,40,1529
2034-02-16,178,65,1572
2034-02-17,151,42,1259
2034-02-18,103,69,1271
2034-02-19,81,51,835
2034-02-20,127,52,1852
2034-02-21,76,68,919
2034-02-22,76,41,946
2034-02-23,52,67,1329
2034-02-24,163,48,1907
2034-02-25,100,59,1958
2034-02-26,70,53,1512
2034-02-27,136,57,1771
2034-02-28,105,62,1683
2034-03-01,196,46,1921
2034-03-02,86,44,1421
2034-03-03,142,51,1250
2034-03-04,136,66,894
2034-03-05,173,51,1408
2034-03-06,56,51,1431
2034-03-07,177,55,1057
2034-03-08,172,45,1116
2034-03-09,134,68,1552
2034-03-10,199,47,807
2034-03-11,123,49,1385
2034-03-12,60,56,886
2034-03-13,112,47,1208
2034-03-14,165,54,1562
2034-03-15,56,64,1037
2034-03-16,199,64,1978
2034-03-17,146,51,1443
2034-03-18,170,67,921
2034-03-19,148,44,931
2034-03-20,146,56,1731
2034-03-21,143,65,1088
2034-03-22,175,69,1211
2034-03-23,136,47,1539
2034-03-24,139,60,990
2034-03-25,80,42,1090
2034-03-26,149,52,1249
2034-03-27,151,67,1651
2034-03-28,195,61,1215
2034-03-29,169,54,825
2034-03-30,180,62,1907
2034-03-31,178,48,1997
2034-04-01,181,64,1601
